Educational stage,HistoricalEra,Personality Name,Date,Content,stemmedTashContent,image_link
HSS3,Modern History,فرانكلين روزفلت,,أنتخب رئيسا للولايات المتحدة1933-1945 أخرج بلاده من الأزمة الاقتصادية العالمية1929.أدخل الوم أ الحرب ع 2 سنة.1941ساهم في انتصار الحلفاء في ح ع2.,نتخب رئيس ولا المتحدة1933-1945 خرج لاد من أزم اقتصاد العالمية1929.أدخل وم أ حرب ع 2 سنة.1941ساهم في نتصار حلفاء في ح ع2.,https://upload.wikimedia.org/wikipedia/commons/4/42/FDR_1944_Color_Portrait.jpg
HSS3,Modern History,ماو تسي تونغ,,أسس الحزب الشيوعي الصيني 1921قاد حربا شعواء أثناء الح ع2على الوطنيين بقيادة (تشان كاي تشيك) انتصر فيها و أعلن عن جمهورية الصين في1أكتوبر1949.تنحى عن السلطة سنة1958.,سس حزب شيوع صين 1921قاد حرب شعواء ثناء لح ع2على وطني قياد (تش اي تشيك) نتصر في و عل عن جمهور صين في1أكتوبر1949.تنحى عن سلط سنة1958.,https://upload.wikimedia.org/wikipedia/commons/0/0a/Mao_Zedong_in_1959_%28cropped%29.jpg
HSS3,Modern History,أنديرا غاندي,,رئيسة حكومة الهند 1969-1977.ثم ما بين 1984-1989.قتلت بسبب تشددها في تطبيق سياسة تحديد النسل بتاريخ 31أكتوبر1989من قبل حارسيها من السيخ.خلفها ابنها (راجيف غاندي)،قتل هو الآخر في21ماي1991.,رئيس حكوم هند 1969-1977.ثم ما بين 1984-1989.قتلت سبب شدد في طبيق سياس حديد نسل تاريخ 31أكتوبر1989من قبل حارس من السيخ.خلفها بن (راجيف غاندي)،قتل هو آخر في21ماي1991.,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/IndiraGandhi.png/800px-IndiraGandhi.png
HSS3,Modern History,أريال شارون,,رئيس حكومة إسرائيل ماي1999.دخل الحرم القدسي2سبتمبر2000مستفزا مشاعر المسلمين متسببا في بداية الانتفاضة الثانية.متهم بارتكاب مجزرة (صبرا و شتيلا) بلبنان 1982. تعرض لجلطة دماغية جانفي2006.خلفه (يهودأولمرت)أفريل2006...,رئيس حكوم إسرائيل ماي1999.دخل حرم القدسي2سبتمبر2000مستفزا مشاعر مسلم متسبب في دا انتفاض الثانية.متهم ارتكاب مجزر (صبر و شتيلا) لبنان 1982. عرض جلط دماغ جانفي2006.خلفه (يهودأولمرت)أفريل2006...,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Ariel_Sharon_official_portrait_%28D644-090%29_%28cropped%29.jpg/1200px-Ariel_Sharon_official_portrait_%28D644-090%29_%28cropped%29.jpg
HSS3,Modern History,أندري جيدانوف,,1896-1948.فيلسوف و رجل دولة روسي.الرجل الثاني بعد ستالين في الهرم السوفيتي.في إطار الحرب الباردة1947-1953 برزت له أفكارا تعرف باسمه(الجيدانوفية)وتتمحور حول أن:الاشتراكية هي التحرر بينما الرأسمالية تمثل الاستعمار و الامبريالية.كما ساهم في تأسيس (مكتب الكمنفورم)ردا على مشروع مارشال.,1896-1948.فيلسوف و رجل دول روسي.الرجل ثان بعد ستال في هرم السوفيتي.في إطار حرب الباردة1947-1953 رزت له كار عرف باسمه(الجيدانوفية)وتتمحور حول أن:الاشتراكية هي تحرر ينما رأسمال مثل استعمار و الامبريالية.كما سا في أسيس (مكتب الكمنفورم)ردا على مشروع مارشال.,https://upload.wikimedia.org/wikipedia/ar/0/09/Zhdanov_111.jpg
HSS3,Modern History,فلاديمير لينين,,1870-1924.زعيم الثورة الشيوعية(البلشفية) في روسيا1917ضد القيصر (نيكولاي2).مؤسس الاتحاد السوفيتي ورئيسه ما بين1922و1924.,1870-1924.زعيم ثور الشيوعية(البلشفية) في روسيا1917ضد قيصر (نيكولاي2).مؤسس اتحاد سوفيت رئيس ما بين1922و1924.,https://upload.wikimedia.org/wikipedia/commons/c/c0/Lenin_in_1920_%28cropped%29.jpg
HSS3,Modern History,موسوليني بينيتو,,زعيم الديكتاتورية الفاشية بايطاليا 1926-1943.تحالف مع النازية والعسكرية اليابانية1963او ما يسمى بدول المحور.,زعيم الديكتاتورية فاش ايطاليا 1926-1943.تحالف مع ناز عسكر اليابانية1963او ما سمى دول محور.,https://cdn.britannica.com/91/9891-050-DC25B5E5/Benito-Mussolini.jpg
HSS3,Modern History,كورت فالدهايم,,دبلوماسي نمساوي.أمين عام هيئة أمم 1972-1981.رئيس النمسا1986-1992.,دبلوماس نمساوي.أمين عام هيئ مم 1972-1981.رئيس النمسا1986-1992.,https://www.un.org/sg/sites/www.un.org.sg/files/img/portraits/Waldheim.jpg
HSS3,Modern History,جورج بومبيدو,,رئيس فرنسا 1969-1974خلفا ديغول.ترأس الوفد الفرنسي المفاوض مع جبهة التحرير الوطني الجزائرية1961في سويسرا قبل الوصول إلى اتفاقية (ايفيان) .,رئيس رنس 1969-1974خلفا ديغول.ترأس وفد فرنس مفاوض مع جبه تحرير وطن الجزائرية1961في سويسر قبل وصول إلى اتفاق (ايفيان) .,https://upload.wikimedia.org/wikipedia/commons/2/2a/Georges_Pompidou_1969_%28cropped%29.jpg
HSS3,Modern History,أحمد سوكارنو,,رئيس اندونيسيا 1945-1968.من مؤسسي حركة عدم الانحياز.وضع تحت الإقامة الجبرية بعد الانقلاب عليه من طرف قائد الجيش(سوهارتو)إلى غاية وفاته1970.,رئيس اندونيسيا 1945-1968.من مؤسس حرك عدم الانحياز.وضع تحت إقام جبر بعد انقلاب على من طرف قائد الجيش(سوهارتو)إلى غا وفاته1970.,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Presiden_Sukarno.jpg/1200px-Presiden_Sukarno.jpg
HSS3,Modern History,كوامي نكروما,,رئيس غانا 1960-1966.من مؤسسي منظمة الوحدة الافريقية1963.من دعاة تحرير شعوب إفريقيا من الاستعمار.,رئيس غا 1960-1966.من مؤسس منظم وحد الافريقية1963.من دعا حرير شعوب إفريقي من الاستعمار.,https://upload.wikimedia.org/wikipedia/commons/d/d9/The_National_Archives_UK_-_CO_1069-50-1.jpg
HSS3,Modern History,هارتزل,1860-1904,.يهودي مجري .عاش في النمسا.مؤسس الصهيونية العالمية.دعى لوطن قومي لليهود.,.يهود مجر .عاش في النمسا.مؤسس صهيون العالمية.دعى وط قوم يهود.,https://upload.wikimedia.org/wikipedia/commons/9/95/Theodor_Herzl.jpg
HSS3,Modern History,جورج بوش,,رئيس الولايات المتحدة (41). حكم مابين 1989و1993. أنهى الحرب الباردة اثر مؤتمر مالطا 1989 مع غورباتشوف.قام بغزو (باناما)نهاية1989و ألقى القبض على رئيسها (نورويغا) .أخرج العراق من الكويت1991.خلفه بيل كلينتون.,رئيس ولا متحد (41). حكم ماب 1989و1993. نهى حرب بارد ثر مؤتمر مالط 1989 مع غورباتشوف.قام غزو (باناما)نهاية1989و قى قبض على رئيس (نورويغا) .أخرج عراق من الكويت1991.خلفه يل لينتون.,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/George-W-Bush.jpeg/1200px-George-W-Bush.jpeg
HSS3,Modern History,الملك فاروق,,ملك مصر من1936-1952.أتهم بالمسئولية على الهزيمة العربية مع إسرائيل 1948.أطيح به من قبل الضباط الأحرار بقيادة عبد الناصر 23جويلية1952و أسسوا الجمهورية.,مل مصر من1936-1952.أتهم مسئول على هزيم عرب مع إسرائيل 1948.أطيح به من قبل ضباط أحرار قياد عبد ناصر 23جويلية1952و سس الجمهورية.,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Farouk-King-.jpg/220px-Farouk-King-.jpg
HSS3,Modern History,محمد الخامس,,ملك المغرب من1957-1961.نفي من قبل فرنسا إلى مدغشقر 1952و كان ذالك إحدى,مل مغرب من1957-1961.نفي من قبل رنس إلى مدغشقر 1952 كان ذال إحدى,https://upload.wikimedia.org/wikipedia/commons/8/8d/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3_%D8%A8%D9%86_%D9%8A%D9%88%D8%B3%D9%81.jpg
HSS3,Modern History,ويلي براندت,,مستشار ألمانيا.عرف بسياسة (الانفتاح على الشرق) مؤكدا على سياسة تسوية قضايا الخلاف بين المعسكرين بالطرق السلمية.,مستشار ألمانيا.عرف سياس (الانفتاح على شرق) مؤكد على سياس تسو قضاي خلاف بين معسكر طرق سلمية.,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Bundesarchiv_B_145_Bild-F057884-0009%2C_Willy_Brandt.jpg/235px-Bundesarchiv_B_145_Bild-F057884-0009%2C_Willy_Brandt.jpg
HSS3,Modern History,هربرت صاموئيل,1870-1963,سياسي بريطاني يهودي اول منعين كمندوب بريطاني سامي بفلسطين 1920-1925 اصدر قانون تسهيل الهجرة اليهودية,سياس ريطان هودي ول منع مندوب ريطان سام فلسط 1920-1925 صدر قان سهيل هجر يهود,https://upload.wikimedia.org/wikipedia/commons/1/1f/Gws_samuel_01.jpg
JS4,Modern History,الداي حسين,1818-1830,آخر دايات الجزائر عرف بحادثة المروحة نظم المقاومة دفاعا عن العاصمة ولما سقطت 1830 وقع معاهدة الاستسلام ونفي إلى نابولي بإيطاليا,آخر دا جزائر عرف حادث مروح ظم مقاوم دفاع عن عاصم لما سقط 1830 قع معاهد استسلام في إلى نابول إيطاليا,https://upload.wikimedia.org/wikipedia/commons/9/97/Hussein_Pacha%2C_par_Fernel.jpg
JS4,Modern History,القنصل دوفال,1758-1829,بيار دوفال هو آخر قنصل لفرنسا بالجزائر  ارتبط اسمه بحادثة المروحة الشهيرة، التي اتخذتها فرنسا ذريعة لاحتلال الجزائر.,يار دوفال هو آخر قنصل فرنسا جزائر رتبط سم حادث مروح شهيرة، التي اتخذ رنس ذريع احتلال جزائر.,https://upload.wikimedia.org/wikipedia/commons/2/2d/Pierre_Duval_1971.JPG
JS4,Modern History,بولينياك,1829-1830,هو رئيس مجلس الوزراء، ووزير الخارجية الفرنسي في عهد الملك شارل العاشر في الفترة مابين 1829-1830،,هو رئيس مجلس وزراء، وزير خارج فرنس في عهد ملك شارل عاشر في فتر ماب 1829-1830،,https://upload.wikimedia.org/wikipedia/commons/5/5e/Jules_Armand_de_Polignac_1780%E2%80%931847.JPG
JS4,Modern History,دي بورمون,1830,هو قائد الحملة الفرنسية على الجزائر ، حكم الجزائر مابين 5جويلية 1830-12أوت 1830,هو قائد حمل فرنس على جزائر ، حكم جزائر ماب 5جويل 1830-12أوت 1830,https://upload.wikimedia.org/wikipedia/commons/3/3c/Marechal-de-bourmont.jpg
JS4,Modern History,كلوزيل,,هو ضابط (ماريشال) فرنسي شارك في  حملة احتلال الجزائر و قد ولي حاكما عليها في فترتين,هو ضابط (ماريشال) رنس شار في حمل حتلال جزائر و قد لي حا على في رت,https://upload.wikimedia.org/wikipedia/commons/e/e7/Clauzel%2C_Bertrand.jpg
JS4,Modern History,لافيجري,,هو رئيس أساقفة الجزائر عرف بنشاطه التبشيري,هو رئيس ساقف جزائر عرف نشاط تبشير,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Charles_Lavigerie.jpg/272px-Charles_Lavigerie.jpg
JS4,Modern History,الأمير عبدالقادر,1808,هو عبد القادر بن محي الدين ولد بالقيطنة ولاية معسكر سنة 1808 م، رائد سياسي وعسكري، اشتهر بمناهضته للاحتلال ومؤسس الدولة الجزائرية الحديثة,هو عبد قادر بن مح دين لد قيطن اي معسكر سن 1808 م، رائد سياس عسكري، شتهر مناهض احتلال مؤسس دول جزائر حديث,https://pbs.twimg.com/media/EY9LSdNXYAA0yIu.jpg
JS4,Modern History,الأمير خالد,1919,حفيد الأمير عبد القادر  سياسي ج من رواد العمل السياسي زعيم حزب الإخاء 1919,حفيد أمير عبد قادر سياس ج من رواد عمل سياس زعيم حزب إخاء 1919,https://upload.wikimedia.org/wikipedia/commons/3/35/%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1_%D8%AE%D8%A7%D9%84%D8%AF.jpg
JS4,Modern History,الجنرال بيجو,1840-1847,هو جنرال حكم الجزائر من 1840-إلى 1847 ويعد قائد الوحدات الفرنسية في مقاطعة وهران,هو جنرال حكم جزائر من 1840-إلى 1847 عد قائد وحد فرنس في مقاطع هر,https://upload.wikimedia.org/wikipedia/commons/d/dc/Bugeaud%2C_Thomas_-_2.jpg
JS4,Modern History,مصالي الحاج,,سياسي جزائري زعيم الاتجاه الاستقلالي و مؤسس حزب الشعب وحركة انتصار الحريات الديمقراطية و بسبب مطالبته الصريحة باستقلال الجزائر تعرض للاعتقال  والسجن عدة مرات,سياس جزائر زعيم اتجاه استقلال و مؤسس حزب شعب حرك نتصار حر ديمقراط و سبب مطالب صريح استقلال جزائر عرض اعتقال سجن عد مر,https://upload.wikimedia.org/wikipedia/commons/3/31/Messali_Hadj_Messali_Clean.jpg
JS4,Modern History,عبدالحميد بن باديس,1931-1940,زعيم الاتجاه الإصلاحي، ورئيس جمعية العلماء المسلمين سنة 1931 -1940 .,زعيم اتجاه إصلاحي، رئيس جمع علماء مسلم سن 1931 -1940 .,https://upload.wikimedia.org/wikipedia/commons/6/66/%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%AD%D9%85%D9%8A%D8%AF-%D8%A5%D8%A8%D9%86-%D8%A8%D8%A7%D8%AF%D9%8A%D8%B3.jpg
JS4,Modern History,البشير الإبراهيمي,,من علماء الجزائر ورئيس  جمعية العلماء المسلمين الجزائريين بعد وفاة العلامة عبد الحميد بن باديس  ,من علماء جزائر رئيس جمع علماء مسلم جزائري بعد فا علام عبد حميد بن اديس,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571438159i/48502224.jpg
JS4,Modern History,فرحات عباس,1958,زعيم التيار الإدماجي،شارك في صياغة بيان فيفري 1943 ، 1944 ،وعين أول رئيس للحكومة الجزائرية المؤقتة في 19 سبتمبر1958,زعيم تيار الإدماجي،شارك في صياغ يان فري 1943 ، 1944 ،وع أول رئيس حكوم جزائر مؤقت في 19 سبتمبر1958,https://upload.wikimedia.org/wikipedia/commons/6/60/Ferhat_Abbas_-_algerischer_Staatspr%C3%A4sident.jpg
JS4,Modern History,عمار أزوقان,1955,زعيم الاتجاه الشيوعي الذي ترعرع في أحضان الحزب الشيوعي الفرنسي ،ورئيس جريدة الكفاح الاجتماعي انضم إلى جبهة التحرير الوطني سنة 1955,زعيم اتجاه شيوع الذي رعرع في حض حزب شيوع فرنس ،ورئيس جريد كفاح اجتماع نضم إلى جبه تحرير وطن سن 1955,https://upload.wikimedia.org/wikipedia/ar/b/b3/Amar_Ouzegane.jpg
